TimePeriod,Area_Name,Indicator_Name,Data_Value,Subgroup_Val
2006,Chandigarh,Actual Strength - Male,0,Matron
2006,Chandigarh,Actual Strength - Male,1,Medical Officer
2006,Chandigarh,Actual Strength - Male,0,Officers
2006,Chandigarh,Actual Strength - Male,11,Other Cadres
2006,Chandigarh,Actual Strength - Male,0,Other Jail Cadre Staff
2006,Chandigarh,Actual Strength - Male,0,Other Medical Staff
2006,Chandigarh,Actual Strength - Male,2,Other Non-Gazetted Staff
2006,Chandigarh,Actual Strength - Male,0,Other Officers
2006,Chandigarh,Actual Strength - Male,2,Pharmacists
2006,Chandigarh,Actual Strength - Male,1,Probation Officer and Welfare Officer
2006,Chandigarh,Actual Strength - Male,0,Psychologists and Psychiatrists
2006,Chandigarh,Actual Strength - Male,0,Resident Medical Officer
2006,Chandigarh,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006,Chandigarh,Actual Strength - Male,0,Supdt.
2006,Chandigarh,Actual Strength - Male,109,Total Strength of Officials
2006,Chandigarh,Actual Strength - Male,84,Warders
2006, Uttarakhand,Actual Strength - Male,0,A.I.G.
2006, Uttarakhand,Actual Strength - Male,0,Assistant Jailor
2006, Uttarakhand,Actual Strength - Male,0,Assistant Supdt.
2006, Uttarakhand,Actual Strength - Male,1,"D.G., Addl. D.G. and I.G."
2006, Uttarakhand,Actual Strength - Male,0,D.I.G.
2006, Uttarakhand,Actual Strength - Male,20,Dy. Jailor
2006, Uttarakhand,Actual Strength - Male,0,Dy. Supdt.
2006, Uttarakhand,Actual Strength - Male,0,Head Matron
2006, Uttarakhand,Actual Strength - Male,41,Head Warders
2006, Uttarakhand,Actual Strength - Male,6,Jailor
2006, Uttarakhand,Actual Strength - Male,0,Lab Technician and Lab Attendant
2006, Uttarakhand,Actual Strength - Male,0,Matron
2006, Uttarakhand,Actual Strength - Male,3,Medical Officer
2006, Uttarakhand,Actual Strength - Male,0,Officers
2006, Uttarakhand,Actual Strength - Male,3,Other Cadres
2006, Uttarakhand,Actual Strength - Male,79,Other Jail Cadre Staff
2006, Uttarakhand,Actual Strength - Male,3,Other Medical Staff
2006, Uttarakhand,Actual Strength - Male,15,Other Non-Gazetted Staff
2006, Uttarakhand,Actual Strength - Male,0,Other Officers
2006, Uttarakhand,Actual Strength - Male,8,Pharmacists
2006, Uttarakhand,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Uttarakhand,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Uttarakhand,Actual Strength - Male,0,Resident Medical Officer
2006, Uttarakhand,Actual Strength - Male,8,Social Worker and Other Correctional Staff
2006, Uttarakhand,Actual Strength - Male,2,Supdt.
2006, Uttarakhand,Actual Strength - Male,431,Total Strength of Officials
2006, Uttarakhand,Actual Strength - Male,242,Warders
2006, Haryana,Actual Strength - Male,0,A.I.G.
2006, Haryana,Actual Strength - Male,25,Assistant Jailor
2006, Haryana,Actual Strength - Male,30,Assistant Supdt.
2006, Haryana,Actual Strength - Male,2,"D.G., Addl. D.G. and I.G."
2006, Haryana,Actual Strength - Male,1,D.I.G.
2006, Haryana,Actual Strength - Male,0,Dy. Jailor
2006, Haryana,Actual Strength - Male,28,Dy. Supdt.
2006, Haryana,Actual Strength - Male,0,Head Matron
2006, Haryana,Actual Strength - Male,167,Head Warders
2006, Haryana,Actual Strength - Male,0,Jailor
2006, Haryana,Actual Strength - Male,1,Lab Technician and Lab Attendant
2006, Haryana,Actual Strength - Male,0,Matron
2006, Haryana,Actual Strength - Male,29,Medical Officer
2006, Haryana,Actual Strength - Male,1,Officers
2006, Haryana,Actual Strength - Male,188,Other Cadres
2006, Haryana,Actual Strength - Male,0,Other Jail Cadre Staff
2006, Haryana,Actual Strength - Male,1,Other Medical Staff
2006, Haryana,Actual Strength - Male,113,Other Non-Gazetted Staff
2006, Haryana,Actual Strength - Male,1,Other Officers
2006, Haryana,Actual Strength - Male,21,Pharmacists
2006, Haryana,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Haryana,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Haryana,Actual Strength - Male,0,Resident Medical Officer
2006, Haryana,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006, Haryana,Actual Strength - Male,15,Supdt.
2006, Haryana,Actual Strength - Male,2217,Total Strength of Officials
2006, Haryana,Actual Strength - Male,1594,Warders
2006,Delhi,Actual Strength - Male,0,A.I.G.
2006,Delhi,Actual Strength - Male,0,Assistant Jailor
2006,Delhi,Actual Strength - Male,69,Assistant Supdt.
2006,Delhi,Actual Strength - Male,1,"D.G., Addl. D.G. and I.G."
2006,Delhi,Actual Strength - Male,1,D.I.G.
2006,Delhi,Actual Strength - Male,0,Dy. Jailor
2006,Delhi,Actual Strength - Male,21,Dy. Supdt.
2006,Delhi,Actual Strength - Male,0,Head Matron
2006,Delhi,Actual Strength - Male,123,Head Warders
2006,Delhi,Actual Strength - Male,0,Jailor
2006,Delhi,Actual Strength - Male,2,Lab Technician and Lab Attendant
2006,Delhi,Actual Strength - Male,0,Matron
2006,Delhi,Actual Strength - Male,53,Medical Officer
2006,Delhi,Actual Strength - Male,4,Officers
2006,Delhi,Actual Strength - Male,96,Other Cadres
2006,Delhi,Actual Strength - Male,1,Other Jail Cadre Staff
2006,Delhi,Actual Strength - Male,17,Other Medical Staff
2006,Delhi,Actual Strength - Male,89,Other Non-Gazetted Staff
2006,Delhi,Actual Strength - Male,1,Other Officers
2006,Delhi,Actual Strength - Male,22,Pharmacists
2006,Delhi,Actual Strength - Male,6,Probation Officer and Welfare Officer
2006,Delhi,Actual Strength - Male,0,Psychologists and Psychiatrists
2006,Delhi,Actual Strength - Male,1,Resident Medical Officer
2006,Delhi,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006,Delhi,Actual Strength - Male,8,Supdt.
2006,Delhi,Actual Strength - Male,1086,Total Strength of Officials
2006,Delhi,Actual Strength - Male,571,Warders
2006, Rajasthan,Actual Strength - Male,0,A.I.G.
2006, Rajasthan,Actual Strength - Male,49,Assistant Jailor
2006, Rajasthan,Actual Strength - Male,0,Assistant Supdt.
2006, Rajasthan,Actual Strength - Male,1,"D.G., Addl. D.G. and I.G."
2006, Rajasthan,Actual Strength - Male,2,D.I.G.
2006, Rajasthan,Actual Strength - Male,17,Dy. Jailor
2006, Rajasthan,Actual Strength - Male,21,Dy. Supdt.
2006, Rajasthan,Actual Strength - Male,0,Head Matron
2006, Rajasthan,Actual Strength - Male,235,Head Warders
2006, Rajasthan,Actual Strength - Male,32,Jailor
2006, Rajasthan,Actual Strength - Male,2,Lab Technician and Lab Attendant
2006, Rajasthan,Actual Strength - Male,0,Matron
2006, Rajasthan,Actual Strength - Male,8,Medical Officer
2006, Rajasthan,Actual Strength - Male,0,Officers
2006, Rajasthan,Actual Strength - Male,158,Other Cadres
2006, Rajasthan,Actual Strength - Male,10,Other Jail Cadre Staff
2006, Rajasthan,Actual Strength - Male,30,Other Medical Staff
2006, Rajasthan,Actual Strength - Male,139,Other Non-Gazetted Staff
2006, Rajasthan,Actual Strength - Male,6,Other Officers
2006, Rajasthan,Actual Strength - Male,0,Pharmacists
2006, Rajasthan,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Rajasthan,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Rajasthan,Actual Strength - Male,0,Resident Medical Officer
2006, Rajasthan,Actual Strength - Male,9,Social Worker and Other Correctional Staff
2006, Rajasthan,Actual Strength - Male,9,Supdt.
2006, Rajasthan,Actual Strength - Male,2055,Total Strength of Officials
2006, Rajasthan,Actual Strength - Male,1327,Warders
2006, Uttar Pradesh,Actual Strength - Male,0,A.I.G.
2006, Uttar Pradesh,Actual Strength - Male,0,Assistant Jailor
2006, Uttar Pradesh,Actual Strength - Male,0,Assistant Supdt.
2006, Uttar Pradesh,Actual Strength - Male,3,"D.G., Addl. D.G. and I.G."
2006, Uttar Pradesh,Actual Strength - Male,7,D.I.G.
2006, Uttar Pradesh,Actual Strength - Male,292,Dy. Jailor
2006, Uttar Pradesh,Actual Strength - Male,0,Dy. Supdt.
2006, Uttar Pradesh,Actual Strength - Male,0,Head Matron
2006, Uttar Pradesh,Actual Strength - Male,529,Head Warders
2006, Uttar Pradesh,Actual Strength - Male,58,Jailor
2006, Uttar Pradesh,Actual Strength - Male,5,Lab Technician and Lab Attendant
2006, Uttar Pradesh,Actual Strength - Male,3,Matron
2006, Uttar Pradesh,Actual Strength - Male,0,Medical Officer
2006, Uttar Pradesh,Actual Strength - Male,0,Officers
2006, Uttar Pradesh,Actual Strength - Male,1780,Other Cadres
2006, Uttar Pradesh,Actual Strength - Male,9,Other Jail Cadre Staff
2006, Uttar Pradesh,Actual Strength - Male,12,Other Medical Staff
2006, Uttar Pradesh,Actual Strength - Male,0,Other Non-Gazetted Staff
2006, Uttar Pradesh,Actual Strength - Male,1,Other Officers
2006, Uttar Pradesh,Actual Strength - Male,111,Pharmacists
2006, Uttar Pradesh,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Uttar Pradesh,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Uttar Pradesh,Actual Strength - Male,0,Resident Medical Officer
2006, Uttar Pradesh,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006, Uttar Pradesh,Actual Strength - Male,51,Supdt.
2006, Uttar Pradesh,Actual Strength - Male,7410,Total Strength of Officials
2006, Uttar Pradesh,Actual Strength - Male,4549,Warders
2006, Bihar,Actual Strength - Male,1,A.I.G.
2006, Bihar,Actual Strength - Male,72,Assistant Jailor
2006, Bihar,Actual Strength - Male,0,Assistant Supdt.
2006, Bihar,Actual Strength - Male,2,"D.G., Addl. D.G. and I.G."
2006, Bihar,Actual Strength - Male,0,D.I.G.
2006, Bihar,Actual Strength - Male,0,Dy. Jailor
2006, Bihar,Actual Strength - Male,0,Dy. Supdt.
2006, Bihar,Actual Strength - Male,0,Head Matron
2006, Bihar,Actual Strength - Male,228,Head Warders
2006, Bihar,Actual Strength - Male,19,Jailor
2006, Bihar,Actual Strength - Male,0,Lab Technician and Lab Attendant
2006, Bihar,Actual Strength - Male,0,Matron
2006, Bihar,Actual Strength - Male,54,Medical Officer
2006, Bihar,Actual Strength - Male,5,Officers
2006, Bihar,Actual Strength - Male,0,Other Cadres
2006, Bihar,Actual Strength - Male,0,Other Jail Cadre Staff
2006, Bihar,Actual Strength - Male,10,Other Medical Staff
2006, Bihar,Actual Strength - Male,127,Other Non-Gazetted Staff
2006, Bihar,Actual Strength - Male,0,Other Officers
2006, Bihar,Actual Strength - Male,12,Pharmacists
2006, Bihar,Actual Strength - Male,52,Probation Officer and Welfare Officer
2006, Bihar,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Bihar,Actual Strength - Male,0,Resident Medical Officer
2006, Bihar,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006, Bihar,Actual Strength - Male,36,Supdt.
2006, Bihar,Actual Strength - Male,1899,Total Strength of Officials
2006, Bihar,Actual Strength - Male,1281,Warders
2006, Sikkim,Actual Strength - Male,0,A.I.G.
2006, Sikkim,Actual Strength - Male,0,Assistant Jailor
2006, Sikkim,Actual Strength - Male,0,Assistant Supdt.
2006, Sikkim,Actual Strength - Male,0,"D.G., Addl. D.G. and I.G."
2006, Sikkim,Actual Strength - Male,0,D.I.G.
2006, Sikkim,Actual Strength - Male,0,Dy. Jailor
2006, Sikkim,Actual Strength - Male,0,Dy. Supdt.
2006, Sikkim,Actual Strength - Male,0,Head Matron
2006, Sikkim,Actual Strength - Male,4,Head Warders
2006, Sikkim,Actual Strength - Male,0,Jailor
2006, Sikkim,Actual Strength - Male,0,Lab Technician and Lab Attendant
2006, Sikkim,Actual Strength - Male,0,Matron
2006, Sikkim,Actual Strength - Male,0,Medical Officer
2006, Sikkim,Actual Strength - Male,0,Officers
2006, Sikkim,Actual Strength - Male,0,Other Cadres
2006, Sikkim,Actual Strength - Male,3,Other Jail Cadre Staff
2006, Sikkim,Actual Strength - Male,0,Other Medical Staff
2006, Sikkim,Actual Strength - Male,2,Other Non-Gazetted Staff
2006, Sikkim,Actual Strength - Male,8,Other Officers
2006, Sikkim,Actual Strength - Male,0,Pharmacists
2006, Sikkim,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Sikkim,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Sikkim,Actual Strength - Male,0,Resident Medical Officer
2006, Sikkim,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006, Sikkim,Actual Strength - Male,1,Supdt.
2006, Sikkim,Actual Strength - Male,70,Total Strength of Officials
2006, Sikkim,Actual Strength - Male,52,Warders
2006, Nagaland,Actual Strength - Male,1,A.I.G.
2006, Nagaland,Actual Strength - Male,14,Assistant Jailor
2006, Nagaland,Actual Strength - Male,0,Assistant Supdt.
2006, Nagaland,Actual Strength - Male,1,"D.G., Addl. D.G. and I.G."
2006, Nagaland,Actual Strength - Male,1,D.I.G.
2006, Nagaland,Actual Strength - Male,0,Dy. Jailor
2006, Nagaland,Actual Strength - Male,4,Dy. Supdt.
2006, Nagaland,Actual Strength - Male,0,Head Matron
2006, Nagaland,Actual Strength - Male,48,Head Warders
2006, Nagaland,Actual Strength - Male,8,Jailor
2006, Nagaland,Actual Strength - Male,0,Lab Technician and Lab Attendant
2006, Nagaland,Actual Strength - Male,0,Matron
2006, Nagaland,Actual Strength - Male,0,Medical Officer
2006, Nagaland,Actual Strength - Male,0,Officers
2006, Nagaland,Actual Strength - Male,38,Other Cadres
2006, Nagaland,Actual Strength - Male,3,Other Jail Cadre Staff
2006, Nagaland,Actual Strength - Male,0,Other Medical Staff
2006, Nagaland,Actual Strength - Male,3,Other Non-Gazetted Staff
2006, Nagaland,Actual Strength - Male,0,Other Officers
2006, Nagaland,Actual Strength - Male,5,Pharmacists
2006, Nagaland,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Nagaland,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Nagaland,Actual Strength - Male,0,Resident Medical Officer
2006, Nagaland,Actual Strength - Male,1,Social Worker and Other Correctional Staff
2006, Nagaland,Actual Strength - Male,5,Supdt.
2006, Nagaland,Actual Strength - Male,297,Total Strength of Officials
2006, Nagaland,Actual Strength - Male,165,Warders
2006, Manipur,Actual Strength - Male,0,A.I.G.
2006, Manipur,Actual Strength - Male,6,Assistant Jailor
2006, Manipur,Actual Strength - Male,0,Assistant Supdt.
2006, Manipur,Actual Strength - Male,1,"D.G., Addl. D.G. and I.G."
2006, Manipur,Actual Strength - Male,0,D.I.G.
2006, Manipur,Actual Strength - Male,0,Dy. Jailor
2006, Manipur,Actual Strength - Male,2,Dy. Supdt.
2006, Manipur,Actual Strength - Male,0,Head Matron
2006, Manipur,Actual Strength - Male,0,Head Warders
2006, Manipur,Actual Strength - Male,6,Jailor
2006, Manipur,Actual Strength - Male,0,Lab Technician and Lab Attendant
2006, Manipur,Actual Strength - Male,0,Matron
2006, Manipur,Actual Strength - Male,1,Medical Officer
2006, Manipur,Actual Strength - Male,0,Officers
2006, Manipur,Actual Strength - Male,52,Other Cadres
2006, Manipur,Actual Strength - Male,0,Other Jail Cadre Staff
2006, Manipur,Actual Strength - Male,0,Other Medical Staff
2006, Manipur,Actual Strength - Male,16,Other Non-Gazetted Staff
2006, Manipur,Actual Strength - Male,0,Other Officers
2006, Manipur,Actual Strength - Male,3,Pharmacists
2006, Manipur,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Manipur,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Manipur,Actual Strength - Male,0,Resident Medical Officer
2006, Manipur,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006, Manipur,Actual Strength - Male,1,Supdt.
2006, Manipur,Actual Strength - Male,248,Total Strength of Officials
2006, Manipur,Actual Strength - Male,160,Warders
2006, Mizoram,Actual Strength - Male,1,A.I.G.
2006, Mizoram,Actual Strength - Male,9,Assistant Jailor
2006, Mizoram,Actual Strength - Male,0,Assistant Supdt.
2006, Mizoram,Actual Strength - Male,1,"D.G., Addl. D.G. and I.G."
2006, Mizoram,Actual Strength - Male,1,D.I.G.
2006, Mizoram,Actual Strength - Male,0,Dy. Jailor
2006, Mizoram,Actual Strength - Male,0,Dy. Supdt.
2006, Mizoram,Actual Strength - Male,0,Head Matron
2006, Mizoram,Actual Strength - Male,28,Head Warders
2006, Mizoram,Actual Strength - Male,6,Jailor
2006, Mizoram,Actual Strength - Male,0,Lab Technician and Lab Attendant
2006, Mizoram,Actual Strength - Male,0,Matron
2006, Mizoram,Actual Strength - Male,0,Medical Officer
2006, Mizoram,Actual Strength - Male,1,Officers
2006, Mizoram,Actual Strength - Male,33,Other Cadres
2006, Mizoram,Actual Strength - Male,0,Other Jail Cadre Staff
2006, Mizoram,Actual Strength - Male,2,Other Medical Staff
2006, Mizoram,Actual Strength - Male,10,Other Non-Gazetted Staff
2006, Mizoram,Actual Strength - Male,0,Other Officers
2006, Mizoram,Actual Strength - Male,4,Pharmacists
2006, Mizoram,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Mizoram,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Mizoram,Actual Strength - Male,0,Resident Medical Officer
2006, Mizoram,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006, Mizoram,Actual Strength - Male,6,Supdt.
2006, Mizoram,Actual Strength - Male,237,Total Strength of Officials
2006, Mizoram,Actual Strength - Male,135,Warders
2006, Tripura,Actual Strength - Male,0,A.I.G.
2006, Tripura,Actual Strength - Male,12,Assistant Jailor
2006, Tripura,Actual Strength - Male,0,Assistant Supdt.
2006, Tripura,Actual Strength - Male,1,"D.G., Addl. D.G. and I.G."
2006, Tripura,Actual Strength - Male,0,D.I.G.
2006, Tripura,Actual Strength - Male,4,Dy. Jailor
2006, Tripura,Actual Strength - Male,3,Dy. Supdt.
2006, Tripura,Actual Strength - Male,0,Head Matron
2006, Tripura,Actual Strength - Male,68,Head Warders
2006, Tripura,Actual Strength - Male,3,Jailor
2006, Tripura,Actual Strength - Male,11,Lab Technician and Lab Attendant
2006, Tripura,Actual Strength - Male,0,Matron
2006, Tripura,Actual Strength - Male,0,Medical Officer
2006, Tripura,Actual Strength - Male,1,Officers
2006, Tripura,Actual Strength - Male,0,Other Cadres
2006, Tripura,Actual Strength - Male,0,Other Jail Cadre Staff
2006, Tripura,Actual Strength - Male,0,Other Medical Staff
2006, Tripura,Actual Strength - Male,59,Other Non-Gazetted Staff
2006, Tripura,Actual Strength - Male,4,Other Officers
2006, Tripura,Actual Strength - Male,6,Pharmacists
2006, Tripura,Actual Strength - Male,0,Probation Officer and Welfare Officer
2006, Tripura,Actual Strength - Male,0,Psychologists and Psychiatrists
2006, Tripura,Actual Strength - Male,1,Resident Medical Officer
2006, Tripura,Actual Strength - Male,0,Social Worker and Other Correctional Staff
2006, Tripura,Actual Strength - Male,1,Supdt.
2006, Tripura,Actual Strength - Male,504,Total Strength of Officials
2006, Tripura,Actual Strength - Male,330,Warders
2006, Meghalaya,Actual Strength - Male,1,A.I.G.
2006, Meghalaya,Actual Strength - Male,5,Assistant Jailor
2006, Meghalaya,Actual Strength - Male,0,Assistant Supdt.
2006, Meghalaya,Actual Strength - Male,1,"D.G., Addl. D.G. and I.G."
2006, Meghalaya,Actual Strength - Male,0,D.I.G.
2006, Meghalaya,Actual Strength - Male,0,Dy. Jailor
2006, Meghalaya,Actual Strength - Male,0,Dy. Supdt.
