state_name,is_state,year,gender,convicts,under_trial,detenues,others
Maharashtra,1,2001,Female,Sikh,3,8,0,0
Maharashtra,1,2001,Male,Christian,140,244,12,0
Maharashtra,1,2001,Male,Hindu,4428,9448,170,4
Maharashtra,1,2001,Male,Muslim,1573,4739,148,0
Maharashtra,1,2001,Male,Others,249,282,32,0
Maharashtra,1,2001,Male,Sikh,43,150,2,0
Maharashtra,1,2002,Female,Christian,11,25,2,0
Maharashtra,1,2002,Female,Hindu,240,431,0,0
Maharashtra,1,2002,Female,Muslim,23,135,6,0
Maharashtra,1,2002,Female,Others,33,50,0,0
Maharashtra,1,2002,Female,Sikh,4,7,0,0
Maharashtra,1,2002,Male,Christian,263,287,35,0
Maharashtra,1,2002,Male,Hindu,4639,8297,123,0
Maharashtra,1,2002,Male,Muslim,1378,4056,102,0
Maharashtra,1,2002,Male,Others,580,1027,35,0
Maharashtra,1,2002,Male,Sikh,27,202,4,0
Maharashtra,1,2003,Female,Christian,17,12,0,0
Maharashtra,1,2003,Female,Hindu,282,412,0,0
Maharashtra,1,2003,Female,Muslim,85,230,1,0
Maharashtra,1,2003,Female,Others,3,68,0,0
Maharashtra,1,2003,Female,Sikh,3,6,0,0
Maharashtra,1,2003,Male,Christian,205,251,3,0
Maharashtra,1,2003,Male,Hindu,4974,9088,85,17
Maharashtra,1,2003,Male,Muslim,2161,4520,89,4
Maharashtra,1,2003,Male,Others,403,747,8,0
Maharashtra,1,2003,Male,Sikh,82,170,3,0
Maharashtra,1,2004,Female,Christian,23,28,0,0
Maharashtra,1,2004,Female,Hindu,312,448,0,0
Maharashtra,1,2004,Female,Muslim,139,271,0,0
Maharashtra,1,2004,Female,Others,8,20,0,0
Maharashtra,1,2004,Female,Sikh,2,5,0,0
Maharashtra,1,2004,Male,Christian,183,195,5,2
Maharashtra,1,2004,Male,Hindu,5749,9283,82,29
Maharashtra,1,2004,Male,Muslim,2197,4955,71,5
Maharashtra,1,2004,Male,Others,242,421,8,1
Maharashtra,1,2004,Male,Sikh,76,158,4,0
Maharashtra,1,2005,Female,Christian,32,14,1,0
Maharashtra,1,2005,Female,Hindu,339,532,0,0
Maharashtra,1,2005,Female,Muslim,84,256,0,0
Maharashtra,1,2005,Female,Others,5,57,0,0
Maharashtra,1,2005,Female,Sikh,3,3,0,0
Maharashtra,1,2005,Male,Christian,123,319,4,0
Maharashtra,1,2005,Male,Hindu,6253,10272,113,19
Maharashtra,1,2005,Male,Muslim,2089,3915,98,2
Maharashtra,1,2005,Male,Others,242,457,16,0
Maharashtra,1,2005,Male,Sikh,59,121,3,0
Maharashtra,1,2006,Female,Christian,18,16,1,0
Maharashtra,1,2006,Female,Hindu,372,474,0,0
Maharashtra,1,2006,Female,Muslim,57,141,0,0
Maharashtra,1,2006,Female,Others,0,275,0,0
Maharashtra,1,2006,Female,Sikh,2,5,0,0
Maharashtra,1,2006,Male,Christian,118,256,3,0
Maharashtra,1,2006,Male,Hindu,6164,10038,174,1
Maharashtra,1,2006,Male,Muslim,2106,4319,88,0
Maharashtra,1,2006,Male,Others,236,630,5,0
Maharashtra,1,2006,Male,Sikh,76,211,3,0
Maharashtra,1,2007,Female,Christian,7,9,0,0
Maharashtra,1,2007,Female,Hindu,383,566,1,0
Maharashtra,1,2007,Female,Muslim,102,177,0,0
Maharashtra,1,2007,Female,Others,17,83,0,0
Maharashtra,1,2007,Female,Sikh,2,6,0,0
Maharashtra,1,2007,Male,Christian,206,180,8,0
Maharashtra,1,2007,Male,Hindu,6381,10187,82,0
Maharashtra,1,2007,Male,Muslim,1801,4508,55,0
Maharashtra,1,2007,Male,Others,234,694,5,0
Maharashtra,1,2007,Male,Sikh,70,127,1,0
Maharashtra,1,2008,Female,Christian,4,7,0,0
Maharashtra,1,2008,Female,Hindu,406,610,1,0
Maharashtra,1,2008,Female,Muslim,84,266,1,0
Maharashtra,1,2008,Female,Others,3,47,0,0
Maharashtra,1,2008,Female,Sikh,2,6,0,0
Maharashtra,1,2008,Male,Christian,103,209,3,0
Maharashtra,1,2008,Male,Hindu,6478,9693,67,0
Maharashtra,1,2008,Male,Muslim,1876,4962,32,0
Maharashtra,1,2008,Male,Others,141,590,8,0
Maharashtra,1,2008,Male,Sikh,67,164,1,0
Maharashtra,1,2009,Female,Christian,2,6,0,0
Maharashtra,1,2009,Female,Hindu,422,561,0,0
Maharashtra,1,2009,Female,Muslim,88,307,0,0
Maharashtra,1,2009,Female,Others,15,71,0,0
Maharashtra,1,2009,Female,Sikh,2,8,0,0
Maharashtra,1,2009,Male,Christian,116,187,2,0
Maharashtra,1,2009,Male,Hindu,5428,9450,59,0
Maharashtra,1,2009,Male,Muslim,2005,4534,21,0
Maharashtra,1,2009,Male,Others,488,838,0,0
Maharashtra,1,2009,Male,Sikh,56,218,0,0
Maharashtra,1,2010,Female,Christian,17,9,1,0
Maharashtra,1,2010,Female,Hindu,325,587,1,0
Maharashtra,1,2010,Female,Muslim,67,200,0,0
Maharashtra,1,2010,Female,Others,10,40,0,0
Maharashtra,1,2010,Female,Sikh,30,10,0,0
Maharashtra,1,2010,Male,Christian,123,149,2,0
Maharashtra,1,2010,Male,Hindu,4829,9448,60,0
Maharashtra,1,2010,Male,Muslim,2436,4947,13,0
Maharashtra,1,2010,Male,Others,201,411,0,0
Maharashtra,1,2010,Male,Sikh,101,264,0,0
Maharashtra,1,2011,Female,Christian,21,6,0,0
Maharashtra,1,2011,Female,Hindu,280,513,0,0
Maharashtra,1,2011,Female,Muslim,127,364,0,0
Maharashtra,1,2011,Female,Others,4,22,0,0
Maharashtra,1,2011,Female,Sikh,29,10,0,0
Maharashtra,1,2011,Male,Christian,117,295,1,0
Maharashtra,1,2011,Male,Hindu,4675,8957,51,0
Maharashtra,1,2011,Male,Muslim,2386,5236,13,0
Maharashtra,1,2011,Male,Others,224,468,0,0
Maharashtra,1,2011,Male,Sikh,89,193,1,0
Maharashtra,1,2012,Female,Christian,0,1,0,0
Maharashtra,1,2012,Female,Hindu,300,550,0,0
Maharashtra,1,2012,Female,Muslim,139,285,0,0
Maharashtra,1,2012,Female,Others,17,45,0,0
Maharashtra,1,2012,Female,Sikh,1,0,0,0
Maharashtra,1,2012,Male,Christian,129,262,0,0
Maharashtra,1,2012,Male,Hindu,4913,8523,25,10
Maharashtra,1,2012,Male,Muslim,2163,5714,14,1
Maharashtra,1,2012,Male,Others,227,888,3,4
Maharashtra,1,2012,Male,Sikh,137,158,0,0
Maharashtra,1,2013,Female,Christian,14,25,0,0
Maharashtra,1,2013,Female,Hindu,234,664,1,0
Maharashtra,1,2013,Female,Muslim,90,356,0,0
Maharashtra,1,2013,Female,Others,73,63,0,0
Maharashtra,1,2013,Female,Sikh,26,13,0,0
Maharashtra,1,2013,Male,Christian,102,433,1,0
Maharashtra,1,2013,Male,Hindu,4774,10138,13,0
Maharashtra,1,2013,Male,Muslim,2241,5826,12,0
Maharashtra,1,2013,Male,Others,331,1510,1,0
Maharashtra,1,2013,Male,Sikh,156,303,0,0
Manipur,1,2001,Female,Christian,0,3,0,0
Manipur,1,2001,Female,Hindu,0,8,11,0
Manipur,1,2001,Female,Muslim,0,2,0,0
Manipur,1,2001,Female,Others,0,0,0,0
Manipur,1,2001,Female,Sikh,0,0,0,0
Manipur,1,2001,Male,Christian,4,115,18,0
Manipur,1,2001,Male,Hindu,14,183,65,0
Manipur,1,2001,Male,Muslim,1,31,2,0
Manipur,1,2001,Male,Others,3,2,0,0
Manipur,1,2001,Male,Sikh,0,0,0,0
Manipur,1,2002,Female,Christian,0,5,1,0
Manipur,1,2002,Female,Hindu,1,14,5,0
Manipur,1,2002,Female,Muslim,0,2,0,0
Manipur,1,2002,Female,Others,0,0,0,0
Manipur,1,2002,Female,Sikh,0,0,0,0
Manipur,1,2002,Male,Christian,6,111,20,0
Manipur,1,2002,Male,Hindu,26,197,92,0
Manipur,1,2002,Male,Muslim,1,29,1,0
Manipur,1,2002,Male,Others,3,2,0,0
Manipur,1,2002,Male,Sikh,0,0,0,0
Manipur,1,2003,Female,Christian,0,5,0,0
Manipur,1,2003,Female,Hindu,1,11,8,0
Manipur,1,2003,Female,Muslim,0,2,0,0
Manipur,1,2003,Female,Others,0,0,0,0
Manipur,1,2003,Female,Sikh,0,0,0,0
Manipur,1,2003,Male,Christian,6,128,14,0
Manipur,1,2003,Male,Hindu,24,168,88,0
Manipur,1,2003,Male,Muslim,0,39,3,0
Manipur,1,2003,Male,Others,2,8,25,0
Manipur,1,2003,Male,Sikh,0,0,0,0
Manipur,1,2004,Female,Christian,0,6,0,0
Manipur,1,2004,Female,Hindu,0,15,2,0
Manipur,1,2004,Female,Muslim,0,0,0,0
Manipur,1,2004,Female,Others,0,0,0,0
Manipur,1,2004,Female,Sikh,0,0,0,0
Manipur,1,2004,Male,Christian,7,99,6,0
Manipur,1,2004,Male,Hindu,25,199,65,0
Manipur,1,2004,Male,Muslim,0,40,1,0
Manipur,1,2004,Male,Others,0,0,0,0
Manipur,1,2004,Male,Sikh,0,0,0,0
Manipur,1,2005,Female,Christian,0,3,0,0
Manipur,1,2005,Female,Hindu,0,16,7,0
Manipur,1,2005,Female,Muslim,0,0,0,0
Manipur,1,2005,Female,Others,0,0,0,0
Manipur,1,2005,Female,Sikh,0,0,0,0
Manipur,1,2005,Male,Christian,5,83,17,0
Manipur,1,2005,Male,Hindu,24,226,59,0
Manipur,1,2005,Male,Muslim,1,35,1,0
Manipur,1,2005,Male,Others,1,32,19,0
Manipur,1,2005,Male,Sikh,0,0,0,0
Manipur,1,2006,Female,Christian,0,2,0,0
Manipur,1,2006,Female,Hindu,0,12,0,0
Manipur,1,2006,Female,Muslim,0,1,0,0
Manipur,1,2006,Female,Others,0,0,0,0
Manipur,1,2006,Female,Sikh,0,0,0,0
Manipur,1,2006,Male,Christian,6,66,9,0
Manipur,1,2006,Male,Hindu,26,179,24,0
Manipur,1,2006,Male,Muslim,1,32,2,0
Manipur,1,2006,Male,Others,0,31,7,0
Manipur,1,2006,Male,Sikh,0,0,0,0
Manipur,1,2007,Female,Christian,0,2,1,0
Manipur,1,2007,Female,Hindu,0,4,3,0
Manipur,1,2007,Female,Muslim,0,0,0,0
Manipur,1,2007,Female,Others,0,0,0,0
Manipur,1,2007,Female,Sikh,0,0,0,0
Manipur,1,2007,Male,Christian,7,45,18,0
Manipur,1,2007,Male,Hindu,32,163,84,0
Manipur,1,2007,Male,Muslim,16,32,12,0
Manipur,1,2007,Male,Others,1,6,18,0
Manipur,1,2007,Male,Sikh,0,0,0,0
Manipur,1,2008,Female,Christian,0,4,1,0
Manipur,1,2008,Female,Hindu,0,11,9,0
Manipur,1,2008,Female,Muslim,0,2,0,0
Manipur,1,2008,Female,Others,0,0,0,0
Manipur,1,2008,Female,Sikh,0,0,0,0
Manipur,1,2008,Male,Christian,0,52,10,0
Manipur,1,2008,Male,Hindu,28,148,112,0
Manipur,1,2008,Male,Muslim,1,43,20,0
Manipur,1,2008,Male,Others,1,9,8,0
Manipur,1,2008,Male,Sikh,6,0,0,0
Manipur,1,2009,Female,Christian,0,4,1,0
Manipur,1,2009,Female,Hindu,0,24,11,0
Manipur,1,2009,Female,Muslim,0,0,2,0
Manipur,1,2009,Female,Others,0,4,2,0
Manipur,1,2009,Female,Sikh,0,0,0,0
Manipur,1,2009,Male,Christian,3,90,3,0
Manipur,1,2009,Male,Hindu,26,178,105,0
Manipur,1,2009,Male,Muslim,3,53,19,0
Manipur,1,2009,Male,Others,2,2,0,0
Manipur,1,2009,Male,Sikh,0,0,0,0
Manipur,1,2010,Female,Christian,1,2,0,0
Manipur,1,2010,Female,Hindu,0,5,23,0
Manipur,1,2010,Female,Muslim,0,1,0,0
Manipur,1,2010,Female,Others,0,2,5,0
Manipur,1,2010,Female,Sikh,0,0,0,0
Manipur,1,2010,Male,Christian,6,83,4,0
Manipur,1,2010,Male,Hindu,21,238,166,0
Manipur,1,2010,Male,Muslim,4,41,15,0
Manipur,1,2010,Male,Others,0,1,0,0
Manipur,1,2010,Male,Sikh,0,0,0,0
Manipur,1,2011,Female,Christian,1,6,0,0
Manipur,1,2011,Female,Hindu,0,12,8,0
Manipur,1,2011,Female,Muslim,0,1,0,0
Manipur,1,2011,Female,Others,0,7,4,0
Manipur,1,2011,Female,Sikh,0,0,0,0
Manipur,1,2011,Male,Christian,7,90,9,0
Manipur,1,2011,Male,Hindu,16,257,133,0
Manipur,1,2011,Male,Muslim,7,73,6,0
Manipur,1,2011,Male,Others,1,8,1,0
Manipur,1,2011,Male,Sikh,0,0,0,0
Manipur,1,2012,Female,Christian,1,4,0,0
Manipur,1,2012,Female,Hindu,0,13,11,0
Manipur,1,2012,Female,Muslim,0,4,0,0
Manipur,1,2012,Female,Others,0,0,0,0
Manipur,1,2012,Female,Sikh,0,0,0,0
Manipur,1,2012,Male,Christian,7,140,21,0
Manipur,1,2012,Male,Hindu,19,263,92,0
Manipur,1,2012,Male,Muslim,37,103,8,0
Manipur,1,2012,Male,Others,0,0,0,0
Manipur,1,2012,Male,Sikh,0,0,0,0
Manipur,1,2013,Female,Christian,1,5,0,0
Manipur,1,2013,Female,Hindu,1,20,3,0
Manipur,1,2013,Female,Muslim,0,1,0,0
Manipur,1,2013,Female,Others,0,4,0,0
Manipur,1,2013,Female,Sikh,0,0,0,0
Manipur,1,2013,Male,Christian,8,152,7,0
Manipur,1,2013,Male,Hindu,29,266,27,0
Manipur,1,2013,Male,Muslim,39,82,6,0
Manipur,1,2013,Male,Others,1,8,0,0
Manipur,1,2013,Male,Sikh,0,0,0,0
Meghalaya,1,2001,Female,Christian,0,8,0,0
Meghalaya,1,2001,Female,Hindu,0,0,0,0
Meghalaya,1,2001,Female,Muslim,0,0,0,0
Meghalaya,1,2001,Female,Others,0,0,0,0
Meghalaya,1,2001,Female,Sikh,0,0,0,0
Meghalaya,1,2001,Male,Christian,7,238,6,0
Meghalaya,1,2001,Male,Hindu,5,136,1,0
Meghalaya,1,2001,Male,Muslim,2,112,0,0
Meghalaya,1,2001,Male,Others,0,11,0,0
Meghalaya,1,2001,Male,Sikh,0,0,0,0
Meghalaya,1,2002,Female,Christian,0,9,0,0
Meghalaya,1,2002,Female,Hindu,0,1,0,0
Meghalaya,1,2002,Female,Muslim,0,1,0,0
Meghalaya,1,2002,Female,Others,0,0,0,0
Meghalaya,1,2002,Female,Sikh,0,0,0,0
Meghalaya,1,2002,Male,Christian,9,279,6,0
Meghalaya,1,2002,Male,Hindu,5,112,0,0
Meghalaya,1,2002,Male,Muslim,6,75,0,0
Meghalaya,1,2002,Male,Others,0,29,0,0
Meghalaya,1,2002,Male,Sikh,0,0,0,0
Meghalaya,1,2003,Female,Christian,0,8,0,0
Meghalaya,1,2003,Female,Hindu,0,0,0,0
Meghalaya,1,2003,Female,Muslim,0,0,0,0
Meghalaya,1,2003,Female,Others,0,0,0,0
Meghalaya,1,2003,Female,Sikh,0,0,0,0
Meghalaya,1,2003,Male,Christian,15,246,8,0
Meghalaya,1,2003,Male,Hindu,15,130,0,0
Meghalaya,1,2003,Male,Muslim,7,64,0,0
Meghalaya,1,2003,Male,Others,2,60,0,0
Meghalaya,1,2003,Male,Sikh,0,0,0,0
Meghalaya,1,2004,Female,Christian,0,8,0,0
Meghalaya,1,2004,Female,Hindu,0,2,0,0
Meghalaya,1,2004,Female,Muslim,0,0,0,0
Meghalaya,1,2004,Female,Others,0,0,0,0
Meghalaya,1,2004,Female,Sikh,0,0,0,0
Meghalaya,1,2004,Male,Christian,24,203,20,0
Meghalaya,1,2004,Male,Hindu,11,142,2,0
Meghalaya,1,2004,Male,Muslim,4,59,0,0
Meghalaya,1,2004,Male,Others,0,16,0,0
Meghalaya,1,2004,Male,Sikh,2,0,0,0
Meghalaya,1,2005,Female,Christian,4,4,0,0
Meghalaya,1,2005,Female,Hindu,0,3,0,0
Meghalaya,1,2005,Female,Muslim,0,2,0,0
Meghalaya,1,2005,Female,Others,0,0,0,0
Meghalaya,1,2005,Female,Sikh,0,0,0,0
Meghalaya,1,2005,Male,Christian,21,223,20,0
Meghalaya,1,2005,Male,Hindu,17,120,2,0
Meghalaya,1,2005,Male,Muslim,4,110,0,0
Meghalaya,1,2005,Male,Others,0,23,0,0
Meghalaya,1,2005,Male,Sikh,0,2,0,0
Meghalaya,1,2006,Female,Christian,2,4,0,0
Meghalaya,1,2006,Female,Hindu,0,3,0,0
Meghalaya,1,2006,Female,Muslim,0,0,0,0
Meghalaya,1,2006,Female,Others,0,0,0,0
Meghalaya,1,2006,Female,Sikh,0,0,0,0
Meghalaya,1,2006,Male,Christian,22,278,22,0
Meghalaya,1,2006,Male,Hindu,23,151,2,0
Meghalaya,1,2006,Male,Muslim,11,81,0,0
Meghalaya,1,2006,Male,Others,0,20,0,0
Meghalaya,1,2006,Male,Sikh,0,2,0,0
Meghalaya,1,2007,Female,Christian,2,3,0,0
Meghalaya,1,2007,Female,Hindu,0,0,0,0
Meghalaya,1,2007,Female,Muslim,0,1,0,0
Meghalaya,1,2007,Female,Others,0,0,0,0
Meghalaya,1,2007,Female,Sikh,0,0,0,0
Meghalaya,1,2007,Male,Christian,36,241,32,0
Meghalaya,1,2007,Male,Hindu,29,202,4,0
Meghalaya,1,2007,Male,Muslim,5,77,0,0
Meghalaya,1,2007,Male,Others,0,29,0,0
Meghalaya,1,2007,Male,Sikh,0,4,0,0
Meghalaya,1,2008,Female,Christian,2,2,0,0
Meghalaya,1,2008,Female,Hindu,0,2,0,0
Meghalaya,1,2008,Female,Muslim,0,0,0,0
Meghalaya,1,2008,Female,Others,0,0,0,0
Meghalaya,1,2008,Female,Sikh,0,0,0,0
Meghalaya,1,2008,Male,Christian,40,235,43,0
Meghalaya,1,2008,Male,Hindu,29,143,4,0
Meghalaya,1,2008,Male,Muslim,21,66,0,0
Meghalaya,1,2008,Male,Others,0,28,0,0
Meghalaya,1,2008,Male,Sikh,0,4,0,0
Meghalaya,1,2009,Female,Christian,0,4,0,0
Meghalaya,1,2009,Female,Hindu,0,2,0,0
Meghalaya,1,2009,Female,Muslim,0,1,0,0
Meghalaya,1,2009,Female,Others,1,0,0,0
Meghalaya,1,2009,Female,Sikh,0,0,0,0
Meghalaya,1,2009,Male,Christian,60,254,31,0
Meghalaya,1,2009,Male,Hindu,19,158,7,0
Meghalaya,1,2009,Male,Muslim,11,89,0,0
Meghalaya,1,2009,Male,Others,7,12,0,0
Meghalaya,1,2009,Male,Sikh,0,0,0,0
Meghalaya,1,2010,Female,Christian,0,3,0,0
Meghalaya,1,2010,Female,Hindu,0,2,0,0
Meghalaya,1,2010,Female,Muslim,0,1,0,0
Meghalaya,1,2010,Female,Others,0,0,0,0
Meghalaya,1,2010,Female,Sikh,0,0,0,0
Meghalaya,1,2010,Male,Christian,38,247,41,0
Meghalaya,1,2010,Male,Hindu,16,173,2,0
Meghalaya,1,2010,Male,Muslim,16,87,0,0
Meghalaya,1,2010,Male,Others,0,0,0,0
Meghalaya,1,2010,Male,Sikh,0,0,0,0
Meghalaya,1,2011,Female,Christian,0,8,0,0
Meghalaya,1,2011,Female,Hindu,0,2,0,0
Meghalaya,1,2011,Female,Muslim,0,2,0,0
Meghalaya,1,2011,Female,Others,0,0,0,0
Meghalaya,1,2011,Female,Sikh,0,0,0,0
Meghalaya,1,2011,Male,Christian,45,256,25,0
Meghalaya,1,2011,Male,Hindu,3,134,2,0
Meghalaya,1,2011,Male,Muslim,17,76,0,0
Meghalaya,1,2011,Male,Others,0,0,0,0
Meghalaya,1,2011,Male,Sikh,0,0,0,0
Meghalaya,1,2012,Female,Christian,0,6,0,0
Meghalaya,1,2012,Female,Hindu,0,3,0,0
Meghalaya,1,2012,Female,Muslim,0,3,0,0
Meghalaya,1,2012,Female,Others,0,0,0,0
Meghalaya,1,2012,Female,Sikh,0,0,0,0
Meghalaya,1,2012,Male,Christian,46,400,19,0
Meghalaya,1,2012,Male,Hindu,18,118,2,0
Meghalaya,1,2012,Male,Muslim,3,70,0,0
Meghalaya,1,2012,Male,Others,3,5,0,0
Meghalaya,1,2012,Male,Sikh,0,0,0,0
Meghalaya,1,2013,Female,Christian,0,9,0,0
Meghalaya,1,2013,Female,Hindu,0,2,0,0
Meghalaya,1,2013,Female,Muslim,0,0,0,0
Meghalaya,1,2013,Female,Others,0,0,0,0
Meghalaya,1,2013,Female,Sikh,0,0,0,0
Meghalaya,1,2013,Male,Christian,47,502,30,0
Meghalaya,1,2013,Male,Hindu,8,133,2,0
Meghalaya,1,2013,Male,Muslim,13,90,0,0
Meghalaya,1,2013,Male,Others,4,9,1,0
Meghalaya,1,2013,Male,Sikh,0,0,0,0
Mizoram,1,2001,Female,Christian,11,71,0,0
Mizoram,1,2001,Female,Hindu,0,1,0,0
Mizoram,1,2001,Female,Muslim,0,0,0,0
Mizoram,1,2001,Female,Others,0,0,0,0
Mizoram,1,2001,Female,Sikh,0,0,0,0
Mizoram,1,2001,Male,Christian,134,556,0,0
Mizoram,1,2001,Male,Hindu,5,43,0,0
Mizoram,1,2001,Male,Muslim,4,30,0,0
Mizoram,1,2001,Male,Others,0,0,0,0
Mizoram,1,2001,Male,Sikh,0,3,0,0
Mizoram,1,2002,Female,Christian,21,64,0,0
Mizoram,1,2002,Female,Hindu,0,0,0,0
Mizoram,1,2002,Female,Muslim,0,1,0,0
Mizoram,1,2002,Female,Others,0,0,0,0
Mizoram,1,2002,Female,Sikh,0,0,0,0
Mizoram,1,2002,Male,Christian,244,454,0,0
Mizoram,1,2002,Male,Hindu,3,17,0,0
Mizoram,1,2002,Male,Muslim,9,45,0,0
Mizoram,1,2002,Male,Others,0,0,0,0
Mizoram,1,2002,Male,Sikh,0,0,0,0
Mizoram,1,2003,Female,Christian,7,66,0,0
Mizoram,1,2003,Female,Hindu,1,0,0,0
Mizoram,1,2003,Female,Muslim,0,0,0,0
Mizoram,1,2003,Female,Others,0,2,0,0
Mizoram,1,2003,Female,Sikh,0,0,0,0
Mizoram,1,2003,Male,Christian,171,508,0,0
Mizoram,1,2003,Male,Hindu,9,23,0,0
Mizoram,1,2003,Male,Muslim,12,31,0,0
Mizoram,1,2003,Male,Others,2,5,0,0
Mizoram,1,2003,Male,Sikh,0,0,0,0
Mizoram,1,2004,Female,Christian,9,84,0,0
Mizoram,1,2004,Female,Hindu,0,2,0,0
Mizoram,1,2004,Female,Muslim,0,0,0,0
Mizoram,1,2004,Female,Others,0,0,0,0
Mizoram,1,2004,Female,Sikh,0,0,0,0
Mizoram,1,2004,Male,Christian,182,586,0,0
Mizoram,1,2004,Male,Hindu,10,29,0,0
Mizoram,1,2004,Male,Muslim,16,41,0,0
Mizoram,1,2004,Male,Others,0,0,0,0
Mizoram,1,2004,Male,Sikh,0,0,0,0
Mizoram,1,2005,Female,Christian,20,59,0,0
Mizoram,1,2005,Female,Hindu,0,0,0,0
Mizoram,1,2005,Female,Muslim,0,0,0,0
Mizoram,1,2005,Female,Others,0,0,0,0
Mizoram,1,2005,Female,Sikh,0,0,0,0
Mizoram,1,2005,Male,Christian,133,442,0,0
Mizoram,1,2005,Male,Hindu,7,18,0,0
Mizoram,1,2005,Male,Muslim,6,20,0,0
Mizoram,1,2005,Male,Others,5,3,0,0
Mizoram,1,2005,Male,Sikh,0,0,0,0
Mizoram,1,2006,Female,Christian,15,63,0,0
Mizoram,1,2006,Female,Hindu,2,0,0,0
Mizoram,1,2006,Female,Muslim,0,0,0,0
Mizoram,1,2006,Female,Others,0,0,0,0
Mizoram,1,2006,Female,Sikh,0,0,0,0
Mizoram,1,2006,Male,Christian,173,380,0,0
Mizoram,1,2006,Male,Hindu,13,35,0,0
Mizoram,1,2006,Male,Muslim,10,38,0,0
Mizoram,1,2006,Male,Others,0,0,0,0
Mizoram,1,2006,Male,Sikh,0,0,0,0
Mizoram,1,2007,Female,Christian,22,73,0,0
Mizoram,1,2007,Female,Hindu,0,0,0,0
Mizoram,1,2007,Female,Muslim,0,0,0,0
Mizoram,1,2007,Female,Others,0,0,0,0
Mizoram,1,2007,Female,Sikh,0,0,0,0
Mizoram,1,2007,Male,Christian,283,540,0,0
Mizoram,1,2007,Male,Hindu,0,7,0,0
Mizoram,1,2007,Male,Muslim,0,13,0,0
Mizoram,1,2007,Male,Others,1,2,0,0
Mizoram,1,2007,Male,Sikh,0,0,0,0
Mizoram,1,2008,Female,Christian,15,47,0,0
Mizoram,1,2008,Female,Hindu,0,0,0,0
Mizoram,1,2008,Female,Muslim,0,0,0,0
Mizoram,1,2008,Female,Others,0,0,0,0
Mizoram,1,2008,Female,Sikh,0,0,0,0
Mizoram,1,2008,Male,Christian,297,371,0,0
Mizoram,1,2008,Male,Hindu,4,16,0,0
Mizoram,1,2008,Male,Muslim,7,23,0,0
Mizoram,1,2008,Male,Others,6,4,0,0
Mizoram,1,2008,Male,Sikh,0,0,0,0
Mizoram,1,2009,Female,Christian,11,45,0,0
Mizoram,1,2009,Female,Hindu,0,0,0,0
Mizoram,1,2009,Female,Muslim,0,0,0,0
Mizoram,1,2009,Female,Others,0,0,0,0
Mizoram,1,2009,Female,Sikh,0,0,0,0
Mizoram,1,2009,Male,Christian,329,345,0,0
Mizoram,1,2009,Male,Hindu,4,8,0,0
Mizoram,1,2009,Male,Muslim,9,12,0,0
Mizoram,1,2009,Male,Others,0,2,0,0
Mizoram,1,2009,Male,Sikh,0,0,0,0
Mizoram,1,2010,Female,Christian,21,60,0,0
Mizoram,1,2010,Female,Hindu,0,0,0,0
Mizoram,1,2010,Female,Muslim,0,0,0,0
Mizoram,1,2010,Female,Others,0,0,0,0
Mizoram,1,2010,Female,Sikh,0,0,0,0
Mizoram,1,2010,Male,Christian,397,450,0,0
Mizoram,1,2010,Male,Hindu,15,21,0,0
Mizoram,1,2010,Male,Muslim,18,10,0,0
Mizoram,1,2010,Male,Others,0,0,0,0
Mizoram,1,2010,Male,Sikh,0,0,0,0
Mizoram,1,2011,Female,Christian,18,45,0,0
Mizoram,1,2011,Female,Hindu,1,5,0,0
Mizoram,1,2011,Female,Muslim,1,2,0,0
Mizoram,1,2011,Female,Others,0,0,0,0
Mizoram,1,2011,Female,Sikh,0,0,0,0
Mizoram,1,2011,Male,Christian,325,407,0,0
Mizoram,1,2011,Male,Hindu,19,21,0,0
Mizoram,1,2011,Male,Muslim,18,19,0,0
Mizoram,1,2011,Male,Others,0,0,0,0
Mizoram,1,2011,Male,Sikh,0,0,0,0
Mizoram,1,2012,Female,Christian,9,53,0,0
Mizoram,1,2012,Female,Hindu,0,0,0,0
Mizoram,1,2012,Female,Muslim,0,0,0,0
Mizoram,1,2012,Female,Others,0,0,0,0
Mizoram,1,2012,Female,Sikh,0,0,0,0
Mizoram,1,2012,Male,Christian,292,434,0,0
Mizoram,1,2012,Male,Hindu,12,19,0,0
Mizoram,1,2012,Male,Muslim,6,20,0,0
Mizoram,1,2012,Male,Others,0,2,0,0
Mizoram,1,2012,Male,Sikh,0,0,0,0
Mizoram,1,2013,Female,Christian,8,58,0,0
Mizoram,1,2013,Female,Hindu,0,0,0,0
Mizoram,1,2013,Female,Muslim,0,0,0,0
Mizoram,1,2013,Female,Others,0,0,0,0
Mizoram,1,2013,Female,Sikh,0,0,0,0
Mizoram,1,2013,Male,Christian,382,366,0,0
Mizoram,1,2013,Male,Hindu,11,12,0,0
Mizoram,1,2013,Male,Muslim,7,24,0,0
Mizoram,1,2013,Male,Others,2,0,0,0
Mizoram,1,2013,Male,Sikh,0,0,0,0
Nagaland,1,2001,Female,Christian,2,13,0,0
Nagaland,1,2001,Female,Hindu,0,1,0,0
Nagaland,1,2001,Female,Muslim,0,4,0,0
Nagaland,1,2001,Female,Others,0,0,0,0
Nagaland,1,2001,Female,Sikh,0,0,0,0
Nagaland,1,2001,Male,Christian,36,450,48,0
