state_name,is_state,year,gender,education,convicts,under_trial,detenues,others
Himachal Pradesh,1,2002,Male,Graduate,9,19,0,0
Himachal Pradesh,1,2002,Male,Holding technical degree/diploma etc,1,1,0,0
Himachal Pradesh,1,2002,Male,Illiterate,86,94,0,0
Himachal Pradesh,1,2002,Male,Post-Graduate,5,1,0,0
Himachal Pradesh,1,2003,Female,Below Class X,8,9,0,0
Himachal Pradesh,1,2003,Female,Class X and above but below graduate,1,4,0,0
Himachal Pradesh,1,2003,Female,Graduate,0,0,0,0
Himachal Pradesh,1,2003,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2003,Female,Illiterate,3,6,0,0
Himachal Pradesh,1,2003,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2003,Male,Below Class X,340,298,0,0
Himachal Pradesh,1,2003,Male,Class X and above but below graduate,68,87,0,0
Himachal Pradesh,1,2003,Male,Graduate,8,11,0,0
Himachal Pradesh,1,2003,Male,Holding technical degree/diploma etc,5,3,0,0
Himachal Pradesh,1,2003,Male,Illiterate,40,84,0,0
Himachal Pradesh,1,2003,Male,Post-Graduate,3,0,0,0
Himachal Pradesh,1,2004,Female,Below Class X,11,7,0,0
Himachal Pradesh,1,2004,Female,Class X and above but below graduate,4,2,0,0
Himachal Pradesh,1,2004,Female,Graduate,0,0,0,0
Himachal Pradesh,1,2004,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2004,Female,Illiterate,2,10,0,0
Himachal Pradesh,1,2004,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2004,Male,Below Class X,258,250,0,0
Himachal Pradesh,1,2004,Male,Class X and above but below graduate,227,121,0,0
Himachal Pradesh,1,2004,Male,Graduate,7,16,0,0
Himachal Pradesh,1,2004,Male,Holding technical degree/diploma etc,0,1,0,0
Himachal Pradesh,1,2004,Male,Illiterate,43,80,0,0
Himachal Pradesh,1,2004,Male,Post-Graduate,5,0,0,0
Himachal Pradesh,1,2005,Female,Below Class X,7,2,0,0
Himachal Pradesh,1,2005,Female,Class X and above but below graduate,4,5,0,0
Himachal Pradesh,1,2005,Female,Graduate,0,0,0,0
Himachal Pradesh,1,2005,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2005,Female,Illiterate,7,9,0,0
Himachal Pradesh,1,2005,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2005,Male,Below Class X,316,221,0,0
Himachal Pradesh,1,2005,Male,Class X and above but below graduate,156,119,0,0
Himachal Pradesh,1,2005,Male,Graduate,26,32,0,0
Himachal Pradesh,1,2005,Male,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2005,Male,Illiterate,108,148,0,0
Himachal Pradesh,1,2005,Male,Post-Graduate,8,0,0,0
Himachal Pradesh,1,2006,Female,Below Class X,15,5,0,0
Himachal Pradesh,1,2006,Female,Class X and above but below graduate,0,2,0,0
Himachal Pradesh,1,2006,Female,Graduate,0,0,0,0
Himachal Pradesh,1,2006,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2006,Female,Illiterate,9,14,0,0
Himachal Pradesh,1,2006,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2006,Male,Below Class X,332,209,0,0
Himachal Pradesh,1,2006,Male,Class X and above but below graduate,290,178,0,0
Himachal Pradesh,1,2006,Male,Graduate,20,13,0,0
Himachal Pradesh,1,2006,Male,Holding technical degree/diploma etc,0,2,0,0
Himachal Pradesh,1,2006,Male,Illiterate,92,144,0,0
Himachal Pradesh,1,2006,Male,Post-Graduate,6,5,0,0
Himachal Pradesh,1,2007,Female,Below Class X,7,9,0,0
Himachal Pradesh,1,2007,Female,Class X and above but below graduate,12,4,0,0
Himachal Pradesh,1,2007,Female,Graduate,0,0,0,0
Himachal Pradesh,1,2007,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2007,Female,Illiterate,18,11,0,0
Himachal Pradesh,1,2007,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2007,Male,Below Class X,420,239,0,0
Himachal Pradesh,1,2007,Male,Class X and above but below graduate,313,205,0,0
Himachal Pradesh,1,2007,Male,Graduate,22,7,0,0
Himachal Pradesh,1,2007,Male,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2007,Male,Illiterate,80,85,0,0
Himachal Pradesh,1,2007,Male,Post-Graduate,3,0,0,0
Himachal Pradesh,1,2008,Female,Below Class X,11,7,0,0
Himachal Pradesh,1,2008,Female,Class X and above but below graduate,2,5,0,0
Himachal Pradesh,1,2008,Female,Graduate,0,4,0,0
Himachal Pradesh,1,2008,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2008,Female,Illiterate,19,10,0,0
Himachal Pradesh,1,2008,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2008,Male,Below Class X,205,215,0,0
Himachal Pradesh,1,2008,Male,Class X and above but below graduate,392,164,0,0
Himachal Pradesh,1,2008,Male,Graduate,42,28,0,0
Himachal Pradesh,1,2008,Male,Holding technical degree/diploma etc,5,5,0,0
Himachal Pradesh,1,2008,Male,Illiterate,207,136,0,0
Himachal Pradesh,1,2008,Male,Post-Graduate,7,4,0,0
Himachal Pradesh,1,2009,Female,Below Class X,11,7,0,0
Himachal Pradesh,1,2009,Female,Class X and above but below graduate,3,3,0,0
Himachal Pradesh,1,2009,Female,Graduate,1,0,0,0
Himachal Pradesh,1,2009,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2009,Female,Illiterate,20,7,0,0
Himachal Pradesh,1,2009,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2009,Male,Below Class X,384,348,0,0
Himachal Pradesh,1,2009,Male,Class X and above but below graduate,218,204,0,0
Himachal Pradesh,1,2009,Male,Graduate,27,14,0,0
Himachal Pradesh,1,2009,Male,Holding technical degree/diploma etc,2,1,0,0
Himachal Pradesh,1,2009,Male,Illiterate,172,128,0,0
Himachal Pradesh,1,2009,Male,Post-Graduate,4,0,0,0
Himachal Pradesh,1,2010,Female,Below Class X,0,9,0,0
Himachal Pradesh,1,2010,Female,Class X and above but below graduate,0,3,0,0
Himachal Pradesh,1,2010,Female,Graduate,0,0,0,0
Himachal Pradesh,1,2010,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2010,Female,Illiterate,27,11,0,0
Himachal Pradesh,1,2010,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2010,Male,Below Class X,452,236,0,0
Himachal Pradesh,1,2010,Male,Class X and above but below graduate,262,260,0,0
Himachal Pradesh,1,2010,Male,Graduate,33,17,0,0
Himachal Pradesh,1,2010,Male,Holding technical degree/diploma etc,2,1,0,0
Himachal Pradesh,1,2010,Male,Illiterate,181,84,0,0
Himachal Pradesh,1,2010,Male,Post-Graduate,5,2,0,0
Himachal Pradesh,1,2011,Female,Below Class X,3,12,0,0
Himachal Pradesh,1,2011,Female,Class X and above but below graduate,5,9,0,0
Himachal Pradesh,1,2011,Female,Graduate,1,0,0,0
Himachal Pradesh,1,2011,Female,Holding technical degree/diploma etc,0,1,0,0
Himachal Pradesh,1,2011,Female,Illiterate,20,11,0,0
Himachal Pradesh,1,2011,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2011,Male,Below Class X,430,343,0,0
Himachal Pradesh,1,2011,Male,Class X and above but below graduate,261,177,0,0
Himachal Pradesh,1,2011,Male,Graduate,24,32,0,0
Himachal Pradesh,1,2011,Male,Holding technical degree/diploma etc,3,4,0,0
Himachal Pradesh,1,2011,Male,Illiterate,187,74,0,0
Himachal Pradesh,1,2011,Male,Post-Graduate,8,2,0,0
Himachal Pradesh,1,2012,Female,Below Class X,6,10,0,0
Himachal Pradesh,1,2012,Female,Class X and above but below graduate,10,8,0,0
Himachal Pradesh,1,2012,Female,Graduate,1,1,0,0
Himachal Pradesh,1,2012,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2012,Female,Illiterate,19,18,0,0
Himachal Pradesh,1,2012,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2012,Male,Below Class X,410,315,0,0
Himachal Pradesh,1,2012,Male,Class X and above but below graduate,269,253,0,0
Himachal Pradesh,1,2012,Male,Graduate,31,22,0,0
Himachal Pradesh,1,2012,Male,Holding technical degree/diploma etc,5,14,0,0
Himachal Pradesh,1,2012,Male,Illiterate,197,122,0,0
Himachal Pradesh,1,2012,Male,Post-Graduate,4,1,0,0
Himachal Pradesh,1,2013,Female,Illiterate,20,20,0,0
Himachal Pradesh,1,2013,Female,Below Class X,12,24,0,0
Himachal Pradesh,1,2013,Female,Class X and above but below graduate,5,10,0,0
Himachal Pradesh,1,2013,Female,Graduate,1,4,0,0
Himachal Pradesh,1,2013,Female,Post-Graduate,0,0,0,0
Himachal Pradesh,1,2013,Female,Holding technical degree/diploma etc,0,0,0,0
Himachal Pradesh,1,2013,Male,Illiterate,174,115,0,0
Himachal Pradesh,1,2013,Male,Below Class X,449,447,0,0
Himachal Pradesh,1,2013,Male,Class X and above but below graduate,287,318,0,0
Himachal Pradesh,1,2013,Male,Graduate,43,37,0,0
Himachal Pradesh,1,2013,Male,Post-Graduate,6,12,0,0
Himachal Pradesh,1,2013,Male,Holding technical degree/diploma etc,4,11,0,0
Jammu & Kashmir,1,2001,Female,Below Class X,0,11,0,0
Jammu & Kashmir,1,2001,Female,Class X and above but below graduate,0,3,0,0
Jammu & Kashmir,1,2001,Female,Graduate,0,1,0,0
Jammu & Kashmir,1,2001,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2001,Female,Illiterate,5,18,2,0
Jammu & Kashmir,1,2001,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2001,Male,Below Class X,75,467,178,0
Jammu & Kashmir,1,2001,Male,Class X and above but below graduate,9,257,146,0
Jammu & Kashmir,1,2001,Male,Graduate,2,13,20,0
Jammu & Kashmir,1,2001,Male,Holding technical degree/diploma etc,0,1,0,0
Jammu & Kashmir,1,2001,Male,Illiterate,32,334,70,3
Jammu & Kashmir,1,2001,Male,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2002,Female,Below Class X,0,13,0,0
Jammu & Kashmir,1,2002,Female,Class X and above but below graduate,0,3,0,0
Jammu & Kashmir,1,2002,Female,Graduate,0,2,0,0
Jammu & Kashmir,1,2002,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2002,Female,Illiterate,3,28,1,0
Jammu & Kashmir,1,2002,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2002,Male,Below Class X,67,486,215,0
Jammu & Kashmir,1,2002,Male,Class X and above but below graduate,16,276,80,0
Jammu & Kashmir,1,2002,Male,Graduate,3,33,5,0
Jammu & Kashmir,1,2002,Male,Holding technical degree/diploma etc,3,15,26,0
Jammu & Kashmir,1,2002,Male,Illiterate,37,373,117,1
Jammu & Kashmir,1,2002,Male,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2003,Female,Below Class X,0,26,0,0
Jammu & Kashmir,1,2003,Female,Class X and above but below graduate,0,7,0,0
Jammu & Kashmir,1,2003,Female,Graduate,0,2,0,0
Jammu & Kashmir,1,2003,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2003,Female,Illiterate,1,29,0,0
Jammu & Kashmir,1,2003,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2003,Male,Below Class X,87,844,83,0
Jammu & Kashmir,1,2003,Male,Class X and above but below graduate,53,163,297,0
Jammu & Kashmir,1,2003,Male,Graduate,5,86,9,0
Jammu & Kashmir,1,2003,Male,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2003,Male,Illiterate,22,168,6,0
Jammu & Kashmir,1,2003,Male,Post-Graduate,0,5,2,0
Jammu & Kashmir,1,2004,Female,Below Class X,1,7,0,0
Jammu & Kashmir,1,2004,Female,Class X and above but below graduate,0,2,1,0
Jammu & Kashmir,1,2004,Female,Graduate,0,0,0,0
Jammu & Kashmir,1,2004,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2004,Female,Illiterate,4,44,1,0
Jammu & Kashmir,1,2004,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2004,Male,Below Class X,51,579,148,0
Jammu & Kashmir,1,2004,Male,Class X and above but below graduate,72,341,153,0
Jammu & Kashmir,1,2004,Male,Graduate,5,24,9,0
Jammu & Kashmir,1,2004,Male,Holding technical degree/diploma etc,0,3,2,0
Jammu & Kashmir,1,2004,Male,Illiterate,66,383,135,1
Jammu & Kashmir,1,2004,Male,Post-Graduate,1,4,2,0
Jammu & Kashmir,1,2005,Female,Below Class X,5,11,0,0
Jammu & Kashmir,1,2005,Female,Class X and above but below graduate,0,4,0,0
Jammu & Kashmir,1,2005,Female,Graduate,0,0,0,0
Jammu & Kashmir,1,2005,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2005,Female,Illiterate,5,42,4,0
Jammu & Kashmir,1,2005,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2005,Male,Below Class X,90,607,75,0
Jammu & Kashmir,1,2005,Male,Class X and above but below graduate,37,395,154,0
Jammu & Kashmir,1,2005,Male,Graduate,3,32,18,0
Jammu & Kashmir,1,2005,Male,Holding technical degree/diploma etc,1,0,1,0
Jammu & Kashmir,1,2005,Male,Illiterate,80,438,123,0
Jammu & Kashmir,1,2005,Male,Post-Graduate,0,10,2,0
Jammu & Kashmir,1,2006,Female,Below Class X,2,7,0,0
Jammu & Kashmir,1,2006,Female,Class X and above but below graduate,0,2,1,0
Jammu & Kashmir,1,2006,Female,Graduate,0,0,0,0
Jammu & Kashmir,1,2006,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2006,Female,Illiterate,7,40,0,0
Jammu & Kashmir,1,2006,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2006,Male,Below Class X,96,660,126,0
Jammu & Kashmir,1,2006,Male,Class X and above but below graduate,47,393,97,0
Jammu & Kashmir,1,2006,Male,Graduate,3,45,6,0
Jammu & Kashmir,1,2006,Male,Holding technical degree/diploma etc,1,6,4,0
Jammu & Kashmir,1,2006,Male,Illiterate,108,477,132,3
Jammu & Kashmir,1,2006,Male,Post-Graduate,0,4,3,0
Jammu & Kashmir,1,2007,Female,Below Class X,2,15,0,0
Jammu & Kashmir,1,2007,Female,Class X and above but below graduate,0,6,3,0
Jammu & Kashmir,1,2007,Female,Graduate,0,0,0,0
Jammu & Kashmir,1,2007,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2007,Female,Illiterate,5,51,0,0
Jammu & Kashmir,1,2007,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2007,Male,Below Class X,82,581,63,0
Jammu & Kashmir,1,2007,Male,Class X and above but below graduate,75,434,106,0
Jammu & Kashmir,1,2007,Male,Graduate,5,73,36,0
Jammu & Kashmir,1,2007,Male,Holding technical degree/diploma etc,1,5,1,0
Jammu & Kashmir,1,2007,Male,Illiterate,120,562,65,0
Jammu & Kashmir,1,2007,Male,Post-Graduate,2,5,1,0
Jammu & Kashmir,1,2008,Female,Below Class X,0,16,0,0
Jammu & Kashmir,1,2008,Female,Class X and above but below graduate,0,4,0,0
Jammu & Kashmir,1,2008,Female,Graduate,0,1,0,0
Jammu & Kashmir,1,2008,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2008,Female,Illiterate,9,54,1,0
Jammu & Kashmir,1,2008,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2008,Male,Below Class X,140,640,127,0
Jammu & Kashmir,1,2008,Male,Class X and above but below graduate,41,346,80,0
Jammu & Kashmir,1,2008,Male,Graduate,2,51,8,0
Jammu & Kashmir,1,2008,Male,Holding technical degree/diploma etc,2,2,0,0
Jammu & Kashmir,1,2008,Male,Illiterate,143,583,49,0
Jammu & Kashmir,1,2008,Male,Post-Graduate,1,9,1,0
Jammu & Kashmir,1,2009,Female,Below Class X,1,39,1,0
Jammu & Kashmir,1,2009,Female,Class X and above but below graduate,0,10,0,0
Jammu & Kashmir,1,2009,Female,Graduate,0,0,0,0
Jammu & Kashmir,1,2009,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2009,Female,Illiterate,11,36,0,0
Jammu & Kashmir,1,2009,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2009,Male,Below Class X,132,820,79,1
Jammu & Kashmir,1,2009,Male,Class X and above but below graduate,81,399,47,0
Jammu & Kashmir,1,2009,Male,Graduate,7,70,5,0
Jammu & Kashmir,1,2009,Male,Holding technical degree/diploma etc,0,2,0,0
Jammu & Kashmir,1,2009,Male,Illiterate,126,443,50,0
Jammu & Kashmir,1,2009,Male,Post-Graduate,0,2,0,0
Jammu & Kashmir,1,2010,Female,Below Class X,3,25,3,0
Jammu & Kashmir,1,2010,Female,Class X and above but below graduate,0,3,1,0
Jammu & Kashmir,1,2010,Female,Graduate,0,1,0,0
Jammu & Kashmir,1,2010,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2010,Female,Illiterate,4,55,11,0
Jammu & Kashmir,1,2010,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2010,Male,Below Class X,113,633,103,2
Jammu & Kashmir,1,2010,Male,Class X and above but below graduate,44,408,129,0
Jammu & Kashmir,1,2010,Male,Graduate,7,69,29,0
Jammu & Kashmir,1,2010,Male,Holding technical degree/diploma etc,1,4,0,0
Jammu & Kashmir,1,2010,Male,Illiterate,85,703,128,0
Jammu & Kashmir,1,2010,Male,Post-Graduate,2,6,5,0
Jammu & Kashmir,1,2011,Female,Below Class X,8,27,0,0
Jammu & Kashmir,1,2011,Female,Class X and above but below graduate,0,24,0,0
Jammu & Kashmir,1,2011,Female,Graduate,0,1,0,0
Jammu & Kashmir,1,2011,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2011,Female,Illiterate,2,36,5,0
Jammu & Kashmir,1,2011,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2011,Male,Below Class X,76,791,91,0
Jammu & Kashmir,1,2011,Male,Class X and above but below graduate,41,630,74,0
Jammu & Kashmir,1,2011,Male,Graduate,12,81,1,0
Jammu & Kashmir,1,2011,Male,Holding technical degree/diploma etc,2,2,0,0
Jammu & Kashmir,1,2011,Male,Illiterate,158,502,66,10
Jammu & Kashmir,1,2011,Male,Post-Graduate,2,19,2,0
Jammu & Kashmir,1,2012,Female,Below Class X,5,35,0,0
Jammu & Kashmir,1,2012,Female,Class X and above but below graduate,3,6,0,0
Jammu & Kashmir,1,2012,Female,Graduate,0,1,0,0
Jammu & Kashmir,1,2012,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2012,Female,Illiterate,5,38,0,0
Jammu & Kashmir,1,2012,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2012,Male,Below Class X,175,742,54,0
Jammu & Kashmir,1,2012,Male,Class X and above but below graduate,81,509,25,0
Jammu & Kashmir,1,2012,Male,Graduate,8,54,2,0
Jammu & Kashmir,1,2012,Male,Holding technical degree/diploma etc,2,3,0,0
Jammu & Kashmir,1,2012,Male,Illiterate,107,610,62,0
Jammu & Kashmir,1,2012,Male,Post-Graduate,3,9,1,0
Jammu & Kashmir,1,2013,Female,Illiterate,6,35,1,0
Jammu & Kashmir,1,2013,Female,Below Class X,3,30,0,0
Jammu & Kashmir,1,2013,Female,Class X and above but below graduate,1,10,0,0
Jammu & Kashmir,1,2013,Female,Graduate,0,1,0,0
Jammu & Kashmir,1,2013,Female,Post-Graduate,0,0,0,0
Jammu & Kashmir,1,2013,Female,Holding technical degree/diploma etc,0,0,0,0
Jammu & Kashmir,1,2013,Male,Illiterate,100,556,15,0
Jammu & Kashmir,1,2013,Male,Below Class X,176,732,31,0
Jammu & Kashmir,1,2013,Male,Class X and above but below graduate,83,432,21,0
Jammu & Kashmir,1,2013,Male,Graduate,7,88,2,0
Jammu & Kashmir,1,2013,Male,Post-Graduate,2,15,2,0
Jammu & Kashmir,1,2013,Male,Holding technical degree/diploma etc,2,1,0,0
Jharkhand,1,2001,Female,Below Class X,10,120,0,0
Jharkhand,1,2001,Female,Class X and above but below graduate,6,12,0,0
Jharkhand,1,2001,Female,Graduate,1,6,0,0
Jharkhand,1,2001,Female,Holding technical degree/diploma etc,0,0,0,0
Jharkhand,1,2001,Female,Illiterate,32,254,0,0
Jharkhand,1,2001,Female,Post-Graduate,0,0,0,0
Jharkhand,1,2001,Male,Below Class X,718,4648,7,5
Jharkhand,1,2001,Male,Class X and above but below graduate,385,2464,2,3
Jharkhand,1,2001,Male,Graduate,145,877,0,2
Jharkhand,1,2001,Male,Holding technical degree/diploma etc,49,77,0,0
Jharkhand,1,2001,Male,Illiterate,993,5497,0,0
Jharkhand,1,2001,Male,Post-Graduate,81,123,0,0
Jharkhand,1,2002,Female,Below Class X,20,97,0,0
Jharkhand,1,2002,Female,Class X and above but below graduate,8,23,0,0
Jharkhand,1,2002,Female,Graduate,2,2,0,0
Jharkhand,1,2002,Female,Holding technical degree/diploma etc,0,0,0,0
Jharkhand,1,2002,Female,Illiterate,41,283,0,0
Jharkhand,1,2002,Female,Post-Graduate,0,0,0,0
Jharkhand,1,2002,Male,Below Class X,860,4002,3,0
Jharkhand,1,2002,Male,Class X and above but below graduate,402,2177,11,2
Jharkhand,1,2002,Male,Graduate,249,470,4,0
Jharkhand,1,2002,Male,Holding technical degree/diploma etc,58,185,0,0
Jharkhand,1,2002,Male,Illiterate,1267,4702,0,1
Jharkhand,1,2002,Male,Post-Graduate,106,153,0,0
Jharkhand,1,2003,Female,Below Class X,29,115,0,0
Jharkhand,1,2003,Female,Class X and above but below graduate,9,16,0,0
Jharkhand,1,2003,Female,Graduate,2,3,0,0
Jharkhand,1,2003,Female,Holding technical degree/diploma etc,0,0,0,0
Jharkhand,1,2003,Female,Illiterate,87,280,0,0
Jharkhand,1,2003,Female,Post-Graduate,0,0,0,0
Jharkhand,1,2003,Male,Below Class X,1416,3990,1,3
Jharkhand,1,2003,Male,Class X and above but below graduate,693,2551,10,2
Jharkhand,1,2003,Male,Graduate,255,453,0,1
Jharkhand,1,2003,Male,Holding technical degree/diploma etc,56,150,0,0
Jharkhand,1,2003,Male,Illiterate,1590,4506,2,5
Jharkhand,1,2003,Male,Post-Graduate,120,70,0,0
Jharkhand,1,2004,Female,Below Class X,36,133,0,0
Jharkhand,1,2004,Female,Class X and above but below graduate,10,18,0,0
Jharkhand,1,2004,Female,Graduate,0,5,0,0
Jharkhand,1,2004,Female,Holding technical degree/diploma etc,0,0,0,0
Jharkhand,1,2004,Female,Illiterate,92,337,0,0
Jharkhand,1,2004,Female,Post-Graduate,0,0,0,0
Jharkhand,1,2004,Male,Below Class X,1505,4878,0,0
Jharkhand,1,2004,Male,Class X and above but below graduate,859,1908,10,0
Jharkhand,1,2004,Male,Graduate,390,660,0,0
Jharkhand,1,2004,Male,Holding technical degree/diploma etc,49,164,0,0
Jharkhand,1,2004,Male,Illiterate,2014,4204,0,0
Jharkhand,1,2004,Male,Post-Graduate,85,140,0,0
Jharkhand,1,2005,Female,Below Class X,62,189,0,0
Jharkhand,1,2005,Female,Class X and above but below graduate,9,38,0,0
Jharkhand,1,2005,Female,Graduate,0,5,0,0
Jharkhand,1,2005,Female,Holding technical degree/diploma etc,0,0,0,0
Jharkhand,1,2005,Female,Illiterate,81,314,0,0
Jharkhand,1,2005,Female,Post-Graduate,0,0,0,0
Jharkhand,1,2005,Male,Below Class X,1991,5265,0,0
Jharkhand,1,2005,Male,Class X and above but below graduate,985,2459,0,0
Jharkhand,1,2005,Male,Graduate,383,569,0,0
Jharkhand,1,2005,Male,Holding technical degree/diploma etc,62,185,0,0
Jharkhand,1,2005,Male,Illiterate,1633,4737,0,0
Jharkhand,1,2005,Male,Post-Graduate,88,178,0,0
Jharkhand,1,2006,Female,Below Class X,64,136,0,0
Jharkhand,1,2006,Female,Class X and above but below graduate,11,38,0,0
Jharkhand,1,2006,Female,Graduate,0,2,0,0
Jharkhand,1,2006,Female,Holding technical degree/diploma etc,0,0,0,0
Jharkhand,1,2006,Female,Illiterate,171,357,0,0
Jharkhand,1,2006,Female,Post-Graduate,0,0,0,0
Jharkhand,1,2006,Male,Below Class X,2230,4342,0,0
Jharkhand,1,2006,Male,Class X and above but below graduate,1232,2320,1,0
Jharkhand,1,2006,Male,Graduate,503,351,0,0
Jharkhand,1,2006,Male,Holding technical degree/diploma etc,39,27,0,0
Jharkhand,1,2006,Male,Illiterate,2991,5668,0,0
Jharkhand,1,2006,Male,Post-Graduate,128,98,0,0
Jharkhand,1,2007,Female,Below Class X,74,153,0,0
